date,open,high,low,close,volume
2022-04-20T19:20:00.000Z,39.97,40.07,39.955,40.025,7990.0
2022-04-20T19:30:00.000Z,40.025,40.125,40.025,40.085,5218.0
2022-04-20T19:40:00.000Z,40.085,40.205,40.08,40.185,10146.0
2022-04-20T19:50:00.000Z,40.175,40.185,40.075,40.115,32977.0
2022-04-20T20:00:00.000Z,40.115,40.115,40.115,40.115,0.0
2022-04-21T13:30:00.000Z,39.575,39.575,39.105,39.175,3193.0
2022-04-21T13:40:00.000Z,39.175,39.355,39.08,39.165,4644.0
2022-04-21T13:50:00.000Z,39.165,39.315,39.135,39.19,8875.0
2022-04-21T14:00:00.000Z,39.185,39.24,38.95,38.95,12762.0
2022-04-21T14:10:00.000Z,38.96,38.965,38.795,38.92,10979.0
2022-04-21T14:20:00.000Z,38.92,38.95,38.765,38.805,4699.0
2022-04-21T14:30:00.000Z,38.8,38.81,38.65,38.67,3642.0
