date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2000-09-14T00:00:00.000Z,12.56,12.69,12.5,12.5,69300,6.9026320428,6.9740764828,6.869657686,6.869657686,69300,0.0,1.0
2000-09-15T00:00:00.000Z,12.13,12.5,12.13,12.5,58600,6.6663158185,6.869657686,6.6663158185,6.869657686,58600,0.0,1.0
2000-09-18T00:00:00.000Z,11.69,11.88,11.63,11.75,147800,6.4245038679,6.5289226647,6.391529511,6.4574782248,147800,0.0,1.0
2000-09-19T00:00:00.000Z,12.25,12.25,11.94,11.94,118700,6.7322645322,6.7322645322,6.5618970216,6.5618970216,118700,0.0,1.0
2000-09-20T00:00:00.000Z,11.81,12.06,11.69,12.06,50800,6.4904525817,6.6278457354,6.4245038679,6.6278457354,50800,0.0,1.0
2000-09-21T00:00:00.000Z,11.5,11.63,11.38,11.5,100100,6.3200850711,6.391529511,6.2541363573,6.3200850711,100100,0.0,1.0
2000-09-22T00:00:00.000Z,11.38,11.56,10.94,11.0,56400,6.2541363573,6.353059428,6.0123244067,6.0452987636,56400,0.0,1.0
2000-09-25T00:00:00.000Z,11.69,12.0,11.69,11.69,46700,6.4245038679,6.5948713785,6.4245038679,6.4245038679,46700,0.0,1.0
2000-09-26T00:00:00.000Z,11.56,11.69,11.5,11.69,19800,6.353059428,6.4245038679,6.3200850711,6.4245038679,19800,0.0,1.0
2000-09-27T00:00:00.000Z,11.75,11.88,11.69,11.69,72500,6.4574782248,6.5289226647,6.4245038679,6.4245038679,72500,0.0,1.0
2000-09-28T00:00:00.000Z,12.06,12.13,11.88,11.88,53200,6.6278457354,6.6663158185,6.5289226647,6.5289226647,53200,0.0,1.0
2000-09-29T00:00:00.000Z,12.13,12.13,12.0,12.0,51400,6.6663158185,6.6663158185,6.5948713785,6.5948713785,51400,0.0,1.0
2000-10-02T00:00:00.000Z,11.88,12.19,11.88,12.13,57300,6.5289226647,6.6992901753,6.5289226647,6.6663158185,57300,0.0,1.0
2000-10-03T00:00:00.000Z,12.13,12.25,12.0,12.0,90800,6.6663158185,6.7322645322,6.5948713785,6.5948713785,90800,0.0,1.0
2000-10-04T00:00:00.000Z,12.25,12.31,11.94,11.94,73600,6.7322645322,6.7652388891,6.5618970216,6.5618970216,73600,0.0,1.0
2000-10-05T00:00:00.000Z,12.13,12.25,12.06,12.25,34000,6.6663158185,6.7322645322,6.6278457354,6.7322645322,34000,0.0,1.0
2000-10-06T00:00:00.000Z,11.81,12.13,11.75,12.06,31100,6.4904525817,6.6663158185,6.4574782248,6.6278457354,31100,0.0,1.0
2000-10-09T00:00:00.000Z,11.69,11.88,11.56,11.88,61400,6.4245038679,6.5289226647,6.353059428,6.5289226647,61400,0.0,1.0
2000-10-10T00:00:00.000Z,11.69,11.75,11.5,11.69,25400,6.4245038679,6.4574782248,6.3200850711,6.4245038679,25400,0.0,1.0
2000-10-11T00:00:00.000Z,11.31,11.44,11.25,11.25,32200,6.2156662743,6.2871107142,6.1826919174,6.1826919174,32200,0.0,1.0
2000-10-12T00:00:00.000Z,11.13,11.5,11.13,11.38,58400,6.1167432036,6.3200850711,6.1167432036,6.2541363573,58400,0.0,1.0
2000-10-13T00:00:00.000Z,11.75,11.75,11.06,11.06,99600,6.4574782248,6.4574782248,6.0782731205,6.0782731205,99600,0.0,1.0
2000-10-16T00:00:00.000Z,11.25,11.75,11.25,11.5,21000,6.1826919174,6.4574782248,6.1826919174,6.3200850711,21000,0.0,1.0
2000-10-17T00:00:00.000Z,10.88,11.13,10.69,11.13,47400,5.9793500499,6.1167432036,5.874931253,6.1167432036,47400,0.0,1.0
2000-10-18T00:00:00.000Z,10.56,10.75,10.0,10.5,21300,5.8034868131,5.9079056099,5.4957261488,5.7705124562,21300,0.0,1.0
2000-10-19T00:00:00.000Z,11.25,11.38,10.81,10.81,75500,6.1826919174,6.2541363573,5.9408799668,5.9408799668,75500,0.0,1.0
2000-10-20T00:00:00.000Z,11.25,11.38,11.06,11.25,159500,6.1826919174,6.2541363573,6.0782731205,6.1826919174,159500,0.0,1.0
2000-10-23T00:00:00.000Z,11.13,11.25,11.06,11.06,38800,6.1167432036,6.1826919174,6.0782731205,6.0782731205,38800,0.0,1.0
2000-10-24T00:00:00.000Z,11.19,11.31,11.13,11.19,78000,6.1497175605,6.2156662743,6.1167432036,6.1497175605,78000,0.0,1.0
2000-10-25T00:00:00.000Z,10.75,11.0,10.75,11.0,62800,5.9079056099,6.0452987636,5.9079056099,6.0452987636,62800,0.0,1.0
2000-10-26T00:00:00.000Z,11.38,11.38,10.94,11.0,100100,6.2541363573,6.2541363573,6.0123244067,6.0452987636,100100,0.0,1.0
2000-10-27T00:00:00.000Z,11.13,11.19,11.0,11.19,43600,6.1167432036,6.1497175605,6.0452987636,6.1497175605,43600,0.0,1.0
2000-10-30T00:00:00.000Z,11.13,11.25,10.94,11.06,39700,6.1167432036,6.1826919174,6.0123244067,6.0782731205,39700,0.0,1.0
2000-10-31T00:00:00.000Z,11.44,11.56,11.19,11.38,244200,6.2871107142,6.353059428,6.1497175605,6.2541363573,244200,0.0,1.0
2000-11-01T00:00:00.000Z,11.5,11.63,11.38,11.56,48300,6.3200850711,6.391529511,6.2541363573,6.353059428,48300,0.0,1.0
2000-11-02T00:00:00.000Z,11.75,11.88,11.56,11.63,59500,6.4574782248,6.5289226647,6.353059428,6.391529511,59500,0.0,1.0
